Timestamp,Voltage (V),Current (A)
2025-04-18T11:18:04.022Z,0,0.23
2025-04-18T11:18:06.084Z,0,0.229
2025-04-18T11:18:08.133Z,0,0.233
2025-04-18T11:18:10.181Z,0,0.233
2025-04-18T11:18:12.229Z,0,0.232
2025-04-18T11:18:14.276Z,0,0.233
2025-04-18T11:18:16.325Z,0,0.233
2025-04-18T11:18:18.372Z,0,0.231
2025-04-18T11:18:20.420Z,0,0.227
2025-04-18T11:18:22.468Z,0,0.233
2025-04-18T11:18:24.516Z,0,0.232
2025-04-18T11:18:26.565Z,0,0.231
2025-04-18T11:18:28.612Z,0,0.227
2025-04-18T11:18:30.660Z,0,0.229
2025-04-18T11:18:32.723Z,0,0.231
2025-04-18T11:18:34.773Z,0,0.232
2025-04-18T11:18:36.820Z,0,0.228
2025-04-18T11:18:38.871Z,0,0.231
2025-04-18T11:18:40.918Z,0,0.231
2025-04-18T11:18:42.965Z,0,0.229
2025-04-18T11:18:45.011Z,0,0.232
2025-04-18T11:18:47.059Z,0,0.231
2025-04-18T11:18:49.108Z,0,0.225
2025-04-18T11:18:51.155Z,0,0.228
2025-04-18T11:18:53.203Z,0,0.23
2025-04-18T11:18:55.252Z,0,0.232
2025-04-18T11:18:57.299Z,0,0.231
2025-04-18T11:18:59.347Z,0,0.229
2025-04-18T11:19:01.395Z,0,0.224
2025-04-18T11:19:03.443Z,0,0.225
2025-04-18T11:19:05.491Z,0,0.226
2025-04-18T11:19:07.538Z,0,0.23
2025-04-18T11:19:09.586Z,0,0.227
2025-04-18T11:19:11.634Z,0,0.225
2025-04-18T11:19:13.683Z,0,0.226
2025-04-18T11:19:15.730Z,0,0.225
2025-04-18T11:19:17.782Z,0,0.223
2025-04-18T11:19:19.826Z,0,0.225
2025-04-18T11:19:21.874Z,0,0.227
2025-04-18T11:19:23.922Z,0,0.224
2025-04-18T11:19:25.970Z,0,0.226
2025-04-18T11:19:28.019Z,0,0.227
2025-04-18T11:19:30.066Z,0,0.23
2025-04-18T11:19:32.114Z,0,0.225
2025-04-18T11:19:34.162Z,0,0.223
2025-04-18T11:19:36.210Z,0,0.211
2025-04-18T11:19:38.258Z,0,0.209
2025-04-18T11:19:40.306Z,0,0.209
2025-04-18T11:19:42.354Z,0,0.206
2025-04-18T11:19:44.403Z,0,0.211
2025-04-18T11:19:46.450Z,0,0.211
2025-04-18T11:19:48.498Z,0,0.217
2025-04-18T11:19:50.545Z,0,0.213
2025-04-18T11:19:52.595Z,0,0.215
2025-04-18T11:19:54.641Z,0,0.21
2025-04-18T11:19:56.689Z,0,0.209
2025-04-18T11:19:58.737Z,0,0.215
2025-04-18T11:20:00.786Z,0,0.216
2025-04-18T11:20:02.848Z,0,0.209
2025-04-18T11:20:04.897Z,0,0.209
2025-04-18T11:20:06.946Z,0,0.208
2025-04-18T11:20:08.992Z,0,0.204
2025-04-18T11:20:11.039Z,0,0.211
2025-04-18T11:20:13.088Z,0,0.215
2025-04-18T11:20:15.136Z,0,0.214
2025-04-18T11:20:17.183Z,0,0.211
2025-04-18T11:20:19.231Z,0,0.214
2025-04-18T11:20:21.280Z,0,0.209
2025-04-18T11:20:23.329Z,0,0.21
2025-04-18T11:20:25.375Z,0,0.212
2025-04-18T11:20:27.424Z,0,0.21
2025-04-18T11:20:29.472Z,0,0.212
2025-04-18T11:20:31.521Z,0,0.21
2025-04-18T11:20:33.567Z,0,0.214
2025-04-18T11:20:35.616Z,0,0.217
2025-04-18T11:20:37.664Z,0,0.215
2025-04-18T11:20:39.712Z,0,0.216
2025-04-18T11:20:41.759Z,0,0.215
2025-04-18T11:20:43.807Z,0,0.214
2025-04-18T11:20:45.856Z,0,0.213
2025-04-18T11:20:47.903Z,0,0.212
2025-04-18T11:20:49.951Z,0,0.212
2025-04-18T11:20:51.999Z,0,0.21
2025-04-18T11:20:54.049Z,0,0.218
2025-04-18T11:20:56.096Z,0,0.223
2025-04-18T11:20:58.143Z,0,0.213
2025-04-18T11:21:00.190Z,0,0.209
2025-04-18T11:21:02.239Z,0,0.219
2025-04-18T11:21:04.288Z,0,0.213
2025-04-18T11:21:06.350Z,0,0.186
2025-04-18T11:21:08.382Z,0,0.213
2025-04-18T11:21:10.431Z,0,0.202
2025-04-18T11:21:12.481Z,0,0.201
2025-04-18T11:21:14.527Z,0,0.204
2025-04-18T11:21:16.575Z,0,0.207
2025-04-18T11:21:18.624Z,0,0.206
2025-04-18T11:21:20.672Z,0,0.207
2025-04-18T11:21:22.720Z,0,0.2
2025-04-18T11:21:24.767Z,0,0.214
2025-04-18T11:21:26.816Z,0,0.207
2025-04-18T11:21:28.864Z,0,0.193
2025-04-18T11:21:30.911Z,0,0.2
2025-04-18T11:21:32.959Z,0,0.201
2025-04-18T11:21:35.024Z,0,0.194
2025-04-18T11:21:37.071Z,0,0.199
2025-04-18T11:21:39.119Z,0,0.191
2025-04-18T11:21:41.168Z,0,0.195
2025-04-18T11:21:43.215Z,0,0.197
2025-04-18T11:21:45.265Z,0,0.199
2025-04-18T11:21:47.311Z,0,0.197
2025-04-18T11:21:49.359Z,0,0.197
2025-04-18T11:21:51.407Z,0,0.191
2025-04-18T11:21:53.455Z,0,0.199
2025-04-18T11:21:55.502Z,0,0.196
2025-04-18T11:21:57.551Z,0,0.2
2025-04-18T11:21:59.600Z,0,0.194
2025-04-18T11:22:01.649Z,0,0.194
2025-04-18T11:22:03.694Z,0,0.194
2025-04-18T11:22:05.743Z,0,0.192
2025-04-18T11:22:07.790Z,0,0.19
2025-04-18T11:22:09.839Z,0,0.194
2025-04-18T11:22:11.883Z,0,0.192
2025-04-18T11:22:13.931Z,0,0.187
2025-04-18T11:22:15.979Z,0,0.195
2025-04-18T11:22:18.028Z,0,0.189
2025-04-18T11:22:20.076Z,0,0.197
2025-04-18T11:22:22.123Z,0,0.188
2025-04-18T11:22:24.171Z,0,0.199
2025-04-18T11:22:26.220Z,0,0.206
2025-04-18T11:22:28.271Z,0,0.204
2025-04-18T11:22:30.315Z,0,0.222
2025-04-18T11:22:32.366Z,0,0.212
2025-04-18T11:22:34.412Z,0,0.215
2025-04-18T11:22:36.459Z,0,0.208
2025-04-18T11:22:38.507Z,0,0.205
2025-04-18T11:22:40.555Z,0,0.206
2025-04-18T11:22:42.603Z,0,0.198
2025-04-18T11:22:44.650Z,0,0.263
2025-04-18T11:22:46.699Z,0,0.242
2025-04-18T11:22:48.747Z,0,0.244
2025-04-18T11:22:50.801Z,0,0.233
2025-04-18T11:22:52.843Z,0,0.233
2025-04-18T11:22:54.890Z,0,0.24
2025-04-18T11:22:56.939Z,0,0.232
2025-04-18T11:22:58.998Z,0,0.225
2025-04-18T11:23:01.036Z,0,0.22
2025-04-18T11:23:03.082Z,0,0.221
2025-04-18T11:23:05.146Z,0,0.211
2025-04-18T11:23:07.226Z,0,0.222
2025-04-18T11:23:09.245Z,0,0.219
2025-04-18T11:23:11.290Z,0,0.218
2025-04-18T11:23:13.341Z,0,0.219
2025-04-18T11:23:15.388Z,0,0.223
2025-04-18T11:23:17.437Z,0,0.221
2025-04-18T11:23:19.485Z,0,0.218
2025-04-18T11:23:21.534Z,0,0.226
2025-04-18T11:23:23.581Z,0,0.266
2025-04-18T11:23:25.629Z,0,0.255
2025-04-18T11:23:27.684Z,0,0.237
2025-04-18T11:23:29.724Z,0,0.233
2025-04-18T11:23:31.772Z,0,0.244
2025-04-18T11:23:33.820Z,0,0.247
2025-04-18T11:23:35.870Z,0,0.265
2025-04-18T11:23:37.918Z,0,0.253
2025-04-18T11:23:39.967Z,0,0.261
2025-04-18T11:23:42.012Z,0,0.256
2025-04-18T11:23:44.061Z,0,0.256
2025-04-18T11:23:46.109Z,0,0.253
2025-04-18T11:23:48.162Z,0,0.241
2025-04-18T11:23:50.237Z,0,0.255
2025-04-18T11:23:52.252Z,0,0.256
2025-04-18T11:23:54.304Z,0,0.258
2025-04-18T11:23:56.348Z,0,0.25
2025-04-18T11:23:58.397Z,0,0.259
2025-04-18T11:24:00.446Z,5,0.247
2025-04-18T11:24:02.492Z,0,0.227
2025-04-18T11:24:04.542Z,0,0.323
2025-04-18T11:24:06.587Z,0,0.232
2025-04-18T11:24:08.635Z,0,0.234
2025-04-18T11:24:10.684Z,5,0.334
2025-04-18T11:24:12.734Z,0,0.31
2025-04-18T11:24:14.773Z,0,0.309
2025-04-18T11:24:16.820Z,0,0.303
2025-04-18T11:24:18.868Z,0,0.303
2025-04-18T11:24:20.916Z,0,0.295
2025-04-18T11:24:22.967Z,0,0.29
2025-04-18T11:24:25.012Z,0,0.289
2025-04-18T11:24:27.060Z,0,0.285
2025-04-18T11:24:29.110Z,0,0.273
2025-04-18T11:24:31.157Z,0,0.258
2025-04-18T11:24:33.211Z,0,0.239
2025-04-18T11:24:35.269Z,0,0.244
2025-04-18T11:24:37.316Z,0,0.234
2025-04-18T11:24:39.364Z,0,0.249
2025-04-18T11:24:41.412Z,0,0.238
2025-04-18T11:24:43.460Z,0,0.237
2025-04-18T11:24:45.508Z,0,0.239
2025-04-18T11:24:47.557Z,0,0.24
2025-04-18T11:24:49.604Z,0,0.212
2025-04-18T11:24:51.651Z,0,0.212
2025-04-18T11:24:53.703Z,0,0.21
2025-04-18T11:24:55.749Z,0,0.211
2025-04-18T11:24:57.795Z,0,0.22
2025-04-18T11:24:59.843Z,0,0.21
2025-04-18T11:25:01.891Z,0,0.21
2025-04-18T11:25:03.940Z,0,0.209
2025-04-18T11:25:05.991Z,0,0.205
2025-04-18T11:25:08.035Z,0,0.207
2025-04-18T11:25:10.083Z,0,0.209
2025-04-18T11:25:12.131Z,0,0.209
2025-04-18T11:25:14.179Z,0,0.209
2025-04-18T11:25:16.237Z,0,0.207
2025-04-18T11:25:18.282Z,0,0.212
2025-04-18T11:25:20.330Z,0,0.211
2025-04-18T11:25:22.378Z,0,0.48
2025-04-18T11:25:24.426Z,250,0.491
2025-04-18T11:25:26.473Z,250,0.492
2025-04-18T11:25:28.524Z,250,0.491
2025-04-18T11:25:30.570Z,250,0.49
2025-04-18T11:25:32.618Z,250,0.491
2025-04-18T11:25:34.666Z,251,0.484
2025-04-18T11:25:36.715Z,251,0.49
2025-04-18T11:25:38.761Z,251,0.49
2025-04-18T11:25:40.810Z,250,0.49
2025-04-18T11:25:42.857Z,250,0.489
2025-04-18T11:25:44.910Z,250,0.492
2025-04-18T11:25:46.954Z,250,0.491
2025-04-18T11:25:49.001Z,250,0.489
2025-04-18T11:25:51.050Z,250,0.487
2025-04-18T11:25:53.100Z,250,0.492
2025-04-18T11:25:55.148Z,250,0.49
2025-04-18T11:25:57.192Z,250,0.493
2025-04-18T11:25:59.241Z,250,0.494
2025-04-18T11:26:01.289Z,250,0.492
2025-04-18T11:26:03.336Z,251,0.493
2025-04-18T11:26:05.408Z,252,0.493
2025-04-18T11:26:07.448Z,252,0.491
2025-04-18T11:26:09.499Z,253,0.49
2025-04-18T11:26:11.545Z,253,0.492
2025-04-18T11:26:13.592Z,253,0.492
2025-04-18T11:26:15.642Z,252,0.493
2025-04-18T11:26:17.687Z,251,0.493
2025-04-18T11:26:25.016Z,230,0.461
2025-04-18T11:26:27.066Z,232,0.493
2025-04-18T11:26:29.112Z,230,0.494
2025-04-18T11:26:31.159Z,229,0.491
2025-04-18T11:26:33.218Z,230,0.486
2025-04-18T11:26:37.315Z,232,0.484
2025-04-18T11:26:39.364Z,232,0.481
2025-04-18T11:26:41.409Z,232,0.483
2025-04-18T11:26:43.458Z,232,0.488
2025-04-18T11:26:45.506Z,231,0.49
2025-04-18T11:26:47.552Z,230,0.492
2025-04-18T11:26:49.601Z,229,0.492
2025-04-18T11:26:51.651Z,229,0.493
2025-04-18T11:26:53.698Z,229,0.493
2025-04-18T11:26:55.745Z,230,0.486
2025-04-18T11:26:57.813Z,230,0.488
2025-04-18T11:26:59.841Z,232,0.476
2025-04-18T11:27:01.889Z,232,0.476
2025-04-18T11:32:12.241Z,0,0.17
2025-04-18T11:32:14.286Z,0,0.176
2025-04-18T11:32:16.334Z,0,0.18
2025-04-18T11:32:18.382Z,0,0.177
2025-04-18T11:32:20.430Z,0,0.181
2025-04-18T11:32:22.478Z,0,0.179
2025-04-18T11:32:24.525Z,0,0.184
2025-04-18T11:32:26.573Z,0,0.184
2025-04-18T11:32:28.621Z,0,0.184
2025-04-18T11:32:30.672Z,0,0.181
2025-04-18T11:32:32.717Z,0,0.184
2025-04-18T11:32:34.765Z,0,0.18
2025-04-18T11:32:36.812Z,230,0.477
2025-04-18T11:32:38.873Z,230,0.478
2025-04-18T11:32:40.908Z,229,0.479
2025-04-18T11:32:42.957Z,229,0.478
2025-04-18T11:32:45.005Z,229,0.481
2025-04-18T11:32:47.053Z,230,0.478
2025-04-18T11:32:49.101Z,231,0.477
2025-04-18T11:32:51.148Z,232,0.477
2025-04-18T11:32:53.197Z,231,0.477
2025-04-18T11:32:55.244Z,231,0.477
2025-04-18T11:32:57.293Z,230,0.479
2025-04-18T11:32:59.340Z,228,0.479
2025-04-18T11:33:01.390Z,228,0.477
2025-04-18T11:33:03.436Z,230,0.475
2025-04-18T11:33:05.484Z,231,0.472
2025-04-18T11:33:07.532Z,231,0.474
2025-04-18T11:33:09.581Z,231,0.474
2025-04-18T11:33:11.626Z,231,0.477
2025-04-18T11:33:13.676Z,229,0.475
2025-04-18T11:33:15.722Z,228,0.48
2025-04-18T11:33:17.770Z,229,0.481
2025-04-18T11:33:19.818Z,230,0.478
2025-04-18T11:33:21.866Z,231,0.477
2025-04-18T11:33:23.913Z,232,0.478
2025-04-18T11:33:25.962Z,231,0.483
2025-04-18T11:33:28.026Z,231,0.481
2025-04-18T11:33:30.073Z,230,0.479
2025-04-18T11:33:32.122Z,230,0.485
2025-04-18T11:33:34.170Z,229,0.478
2025-04-18T11:33:36.217Z,229,0.482
2025-04-18T11:33:38.266Z,228,0.477
2025-04-18T11:33:40.313Z,229,0.479
2025-04-18T11:33:42.362Z,229,0.48
2025-04-18T11:33:44.411Z,229,0.476
2025-04-18T11:33:46.459Z,229,0.48
2025-04-18T11:33:48.505Z,229,0.48
2025-04-18T11:33:50.553Z,230,0.479
2025-04-18T11:33:52.602Z,230,0.475
2025-04-18T11:33:54.648Z,231,0.476
2025-04-18T11:33:56.697Z,231,0.473
2025-04-18T11:33:58.744Z,231,0.473
2025-04-18T11:34:00.792Z,231,0.474
2025-04-18T11:34:02.841Z,231,0.468
2025-04-18T11:34:04.888Z,231,0.474
2025-04-18T11:34:06.936Z,231,0.473
2025-04-18T11:34:08.984Z,232,0.469
2025-04-18T11:34:11.032Z,231,0.472
2025-04-18T11:34:13.081Z,232,0.473
2025-04-18T11:34:15.129Z,231,0.474
2025-04-18T11:34:17.177Z,231,0.474
2025-04-18T11:34:19.225Z,232,0.471
2025-04-18T11:34:21.273Z,232,0.468
2025-04-18T11:34:23.321Z,232,0.471
2025-04-18T11:34:25.369Z,232,0.474
2025-04-18T11:34:27.416Z,232,0.473
2025-04-18T11:34:29.465Z,232,0.471
2025-04-18T11:34:31.512Z,232,0.474
2025-04-18T11:34:33.560Z,232,0.475
2025-04-18T11:34:35.609Z,232,0.476
2025-04-18T11:34:37.656Z,232,0.472
2025-04-18T11:34:39.705Z,232,0.474
2025-04-18T11:34:41.753Z,231,0.474
2025-04-18T11:34:43.800Z,231,0.476
2025-04-18T11:34:45.849Z,231,0.478
2025-04-18T11:34:47.896Z,230,0.478
2025-04-18T11:34:49.945Z,230,0.477
2025-04-18T11:34:51.992Z,231,0.479
2025-04-18T11:34:54.041Z,230,0.477
2025-04-18T11:34:56.088Z,230,0.478
2025-04-18T11:34:58.136Z,229,0.481
2025-04-18T11:35:00.200Z,229,0.48
2025-04-18T11:35:02.248Z,229,0.483
2025-04-18T11:35:04.296Z,229,0.479
2025-04-18T11:35:06.345Z,229,0.481
2025-04-18T11:35:08.393Z,229,0.48
2025-04-18T11:35:10.440Z,230,0.478
2025-04-18T11:35:12.489Z,230,0.473
2025-04-18T11:35:14.529Z,230,0.473
2025-04-18T11:35:16.577Z,230,0.474
2025-04-18T11:35:18.625Z,231,0.474
2025-04-18T11:35:20.672Z,232,0.472
2025-04-18T11:35:22.720Z,232,0.472
2025-04-18T11:35:24.768Z,231,0.473
2025-04-18T11:35:26.816Z,231,0.47
2025-04-18T11:35:28.864Z,229,0.474
2025-04-18T11:35:30.912Z,228,0.48
2025-04-18T11:35:32.960Z,229,0.48
2025-04-18T11:35:35.008Z,231,0.479
2025-04-18T11:35:37.057Z,232,0.478
2025-04-18T11:35:39.104Z,232,0.476
2025-04-18T11:35:41.152Z,229,0.48
2025-04-18T11:35:43.200Z,228,0.482
2025-04-18T11:35:45.249Z,229,0.481
2025-04-18T11:35:47.296Z,231,0.472
2025-04-18T11:35:49.344Z,232,0.472
2025-04-18T11:35:51.393Z,231,0.47
2025-04-18T11:35:53.440Z,230,0.474
2025-04-18T11:35:55.488Z,229,0.479
2025-04-18T11:35:57.535Z,229,0.478
2025-04-18T11:35:59.583Z,229,0.482
2025-04-18T11:36:01.631Z,230,0.479
2025-04-18T11:36:03.679Z,231,0.48
2025-04-18T11:36:05.728Z,231,0.48
2025-04-18T11:36:07.775Z,231,0.479
2025-04-18T11:36:09.823Z,229,0.477
2025-04-18T11:36:11.871Z,228,0.481
2025-04-18T11:36:13.919Z,228,0.482
2025-04-18T11:36:15.965Z,229,0.476
2025-04-18T11:36:18.013Z,230,0.473
2025-04-18T11:36:20.061Z,231,0.471
2025-04-18T11:36:22.108Z,231,0.473
2025-04-18T11:36:24.155Z,229,0.472
2025-04-18T11:36:26.203Z,228,0.48
2025-04-18T11:36:28.252Z,229,0.479
2025-04-18T11:36:30.315Z,231,0.475
2025-04-18T11:36:32.363Z,0,0.179
2025-04-18T11:36:34.413Z,0,0.174
2025-04-18T11:36:36.459Z,0,0.179
2025-04-18T11:36:38.507Z,0,0.177
2025-04-18T11:36:40.555Z,0,0.176
2025-04-18T11:36:42.604Z,0,0.177
2025-04-18T11:36:44.652Z,0,0.173
2025-04-18T11:36:46.699Z,0,0.176
2025-04-18T11:36:48.748Z,0,0.178
2025-04-18T11:36:50.796Z,0,0.182
2025-04-18T11:36:52.843Z,0,0.278
2025-04-18T11:36:54.891Z,5,0.161
2025-04-18T11:36:56.939Z,0,0.156
2025-04-18T11:36:58.986Z,0,0.154
2025-04-18T11:37:01.035Z,0,0.17
2025-04-18T11:37:03.082Z,0,0.165
2025-04-18T11:37:05.131Z,0,0.167
2025-04-18T11:37:07.179Z,0,0.173
2025-04-18T11:37:09.227Z,0,0.172
2025-04-18T11:37:11.274Z,0,0.171
2025-04-18T11:37:13.323Z,0,0.166
2025-04-18T11:37:15.370Z,0,0.169
2025-04-18T11:37:17.419Z,0,0.18
2025-04-18T11:37:19.466Z,0,0.176
2025-04-18T11:37:21.514Z,0,0.179
2025-04-18T11:37:23.562Z,0,0.17
2025-04-18T11:37:25.610Z,0,0.174
2025-04-18T11:37:27.658Z,0,0.178
2025-04-18T11:37:29.706Z,0,0.176
2025-04-18T11:37:31.753Z,0,0.175
2025-04-18T11:37:33.802Z,0,0.174
2025-04-18T11:37:35.849Z,0,0.171
2025-04-18T11:37:37.897Z,0,0.174
2025-04-18T11:37:39.945Z,0,0.166
2025-04-18T11:37:41.993Z,0,0.172
2025-04-18T11:37:44.041Z,0,0.171
2025-04-18T11:37:46.089Z,0,0.168
2025-04-18T11:37:48.137Z,0,0.167
2025-04-18T11:37:50.186Z,0,0.17
2025-04-18T11:37:52.234Z,0,0.17
2025-04-18T11:37:54.281Z,0,0.175
2025-04-18T11:37:56.329Z,0,0.174
2025-04-18T11:37:58.378Z,0,0.173
2025-04-18T11:38:00.425Z,0,0.173
2025-04-18T11:38:02.489Z,0,0.173
2025-04-18T11:38:04.537Z,0,0.177
2025-04-18T11:38:06.585Z,0,0.169
2025-04-18T11:38:08.633Z,0,0.173
2025-04-18T11:38:10.681Z,0,0.179
2025-04-18T11:38:12.729Z,0,0.171
2025-04-18T11:38:14.776Z,0,0.171
2025-04-18T11:38:16.825Z,0,0.172
2025-04-18T11:38:18.873Z,0,0.173
2025-04-18T11:38:20.921Z,0,0.178
2025-04-18T11:38:22.968Z,0,0.173
2025-04-18T11:38:25.016Z,0,0.171
2025-04-18T11:38:27.064Z,0,0.173
2025-04-18T11:38:29.112Z,0,0.169
2025-04-18T11:38:31.160Z,0,0.167
2025-04-18T11:38:33.208Z,0,0.166
2025-04-18T11:38:35.256Z,0,0.17
2025-04-18T11:38:37.304Z,0,0.17
2025-04-18T11:38:39.352Z,0,0.174
2025-04-18T11:38:41.399Z,0,0.168
2025-04-18T11:38:43.448Z,0,0.173
2025-04-18T11:38:45.496Z,0,0.171
2025-04-18T11:38:47.544Z,0,0.169
2025-04-18T11:38:49.591Z,0,0.171
2025-04-18T11:38:51.640Z,0,0.173
2025-04-18T11:38:53.687Z,0,0.179
2025-04-18T11:38:55.735Z,0,0.175
2025-04-18T11:38:57.783Z,0,0.173
2025-04-18T11:38:59.832Z,0,0.171
2025-04-18T11:39:01.879Z,0,0.173
2025-04-18T11:39:03.927Z,0,0.17
2025-04-18T11:39:05.975Z,0,0.171
2025-04-18T11:39:08.024Z,0,0.172
2025-04-18T11:39:10.071Z,0,0.172
2025-04-18T11:39:12.119Z,0,0.171
2025-04-18T11:39:14.167Z,0,0.169
2025-04-18T11:39:16.215Z,0,0.168
2025-04-18T11:39:18.263Z,0,0.166
2025-04-18T11:39:20.322Z,0,0.168
2025-04-18T11:39:22.371Z,0,0.172
2025-04-18T11:39:24.418Z,0,0.167
2025-04-18T11:39:26.467Z,0,0.166
2025-04-18T11:39:28.514Z,0,0.172
2025-04-18T11:39:30.562Z,0,0.176
2025-04-18T11:39:32.626Z,0,0.165
2025-04-18T11:39:34.674Z,0,0.168
2025-04-18T11:39:36.722Z,0,0.165
2025-04-18T11:39:38.770Z,0,0.169
2025-04-18T11:39:40.818Z,0,0.17
2025-04-18T11:39:42.865Z,0,0.171
2025-04-18T11:39:44.913Z,0,0.172
2025-04-18T11:39:46.961Z,0,0.175
2025-04-18T11:39:49.009Z,0,0.17
2025-04-18T11:39:51.057Z,0,0.166
2025-04-18T11:39:53.105Z,0,0.169
2025-04-18T11:39:55.153Z,0,0.173
2025-04-18T11:39:57.201Z,0,0.17
2025-04-18T11:39:59.249Z,0,0.171
2025-04-18T11:40:01.297Z,0,0.174
2025-04-18T11:40:03.345Z,0,0.174
2025-04-18T11:40:05.393Z,0,0.176
2025-04-18T11:40:07.441Z,0,0.172
2025-04-18T11:40:09.490Z,0,0.174
2025-04-18T11:40:11.537Z,0,0.17
2025-04-18T11:40:13.586Z,0,0.171
2025-04-18T11:40:15.633Z,0,0.174
2025-04-18T11:40:17.681Z,0,0.171
2025-04-18T11:40:19.729Z,0,0.172
2025-04-18T11:40:21.778Z,0,0.177
2025-04-18T11:40:23.826Z,0,0.172
2025-04-18T11:40:25.875Z,0,0.169
2025-04-18T11:40:27.922Z,0,0.168
2025-04-18T11:40:29.970Z,0,0.171
2025-04-18T11:40:32.018Z,0,0.172
2025-04-18T11:40:34.067Z,0,0.172
2025-04-18T11:40:36.114Z,0,0.169
2025-04-18T11:40:38.162Z,0,0.164
2025-04-18T11:40:40.211Z,0,0.169
2025-04-18T11:40:42.258Z,0,0.17
2025-04-18T11:40:44.306Z,0,0.17
2025-04-18T11:40:46.354Z,0,0.172
2025-04-18T11:40:48.402Z,0,0.164
2025-04-18T11:40:50.450Z,0,0.171
2025-04-18T11:40:52.497Z,0,0.166
2025-04-18T11:40:54.545Z,0,0.168
2025-04-18T11:40:56.593Z,0,0.164
2025-04-18T11:40:58.641Z,0,0.163
2025-04-18T11:41:00.689Z,0,0.168
2025-04-18T11:41:02.753Z,0,0.168
2025-04-18T11:41:04.801Z,0,0.163
2025-04-18T11:41:06.849Z,0,0.169
2025-04-18T11:41:08.897Z,0,0.165
2025-04-18T11:41:10.945Z,0,0.163
2025-04-18T11:41:12.994Z,0,0.164
2025-04-18T11:41:15.041Z,0,0.166
2025-04-18T11:41:17.090Z,0,0.171
2025-04-18T11:41:19.138Z,0,0.165
2025-04-18T11:41:21.185Z,0,0.165
2025-04-18T11:41:23.228Z,0,0.167
2025-04-18T11:41:25.276Z,0,0.17
2025-04-18T11:41:27.324Z,0,0.164
2025-04-18T11:41:29.371Z,0,0.164
2025-04-18T11:41:31.419Z,0,0.161
2025-04-18T11:41:33.467Z,0,0.159
2025-04-18T11:41:35.516Z,0,0.167
2025-04-18T11:41:37.563Z,0,0.163
2025-04-18T11:41:39.612Z,0,0.168
2025-04-18T11:41:41.659Z,0,0.165
2025-04-18T11:41:43.707Z,0,0.161
2025-04-18T11:41:45.756Z,0,0.175
2025-04-18T11:41:47.804Z,0,0.205
2025-04-18T11:41:49.851Z,0,0.197
2025-04-18T11:41:51.900Z,0,0.165
2025-04-18T11:41:53.947Z,0,0.168
2025-04-18T11:41:55.995Z,0,0.16
2025-04-18T11:41:58.043Z,0,0.163
2025-04-18T11:42:00.091Z,0,0.163
2025-04-18T11:42:02.139Z,0,0.153
2025-04-18T11:42:04.187Z,0,0.152
2025-04-18T11:42:06.235Z,0,0.161
2025-04-18T11:42:08.282Z,0,0.158
2025-04-18T11:42:10.330Z,0,0.161
2025-04-18T11:42:12.378Z,0,0.156
2025-04-18T11:42:14.426Z,0,0.164
2025-04-18T11:42:16.474Z,0,0.165
2025-04-18T11:42:18.522Z,0,0.165
2025-04-18T11:42:20.570Z,0,0.163
2025-04-18T11:42:22.618Z,0,0.163
2025-04-18T11:42:24.666Z,0,0.158
2025-04-18T11:42:26.714Z,0,0.169
2025-04-18T11:42:28.762Z,0,0.161
2025-04-18T11:42:30.809Z,0,0.158
2025-04-18T11:42:32.857Z,0,0.16
2025-04-18T11:42:34.921Z,0,0.162
2025-04-18T11:42:36.969Z,0,0.164
2025-04-18T11:42:39.017Z,0,0.161
2025-04-18T11:42:41.065Z,0,0.162
2025-04-18T11:42:43.113Z,0,0.161
2025-04-18T11:42:45.161Z,0,0.164
2025-04-18T11:42:47.209Z,0,0.162
2025-04-18T11:42:49.257Z,0,0.165
2025-04-18T11:42:51.305Z,0,0.161
2025-04-18T11:42:53.353Z,0,0.162
2025-04-18T11:42:55.401Z,0,0.165
2025-04-18T11:42:57.449Z,0,0.161
2025-04-18T11:42:59.497Z,0,0.166
2025-04-18T11:43:01.545Z,0,0.161
2025-04-18T11:43:03.593Z,0,0.164
2025-04-18T11:43:05.641Z,0,0.162
2025-04-18T11:43:07.690Z,0,0.161
2025-04-18T11:43:09.736Z,0,0.162
2025-04-18T11:43:11.784Z,0,0.171
2025-04-18T11:43:13.832Z,0,0.163
2025-04-18T11:43:15.880Z,0,0.165
2025-04-18T11:43:17.928Z,0,0.166
2025-04-18T11:43:19.976Z,0,0.166
2025-04-18T11:43:22.024Z,0,0.166
2025-04-18T11:43:24.072Z,0,0.171
2025-04-18T11:43:26.115Z,0,0.165
2025-04-18T11:43:28.163Z,0,0.166
2025-04-18T11:43:30.211Z,0,0.167
2025-04-18T11:43:32.259Z,0,0.171
2025-04-18T11:43:34.307Z,0,0.16
2025-04-18T11:43:36.355Z,0,0.164
2025-04-18T11:43:38.403Z,0,0.157
2025-04-18T11:43:40.451Z,0,0.163
2025-04-18T11:43:42.498Z,0,0.166
2025-04-18T11:43:44.546Z,0,0.164
2025-04-18T11:43:46.594Z,0,0.163
2025-04-18T11:43:48.642Z,0,0.169
2025-04-18T11:43:50.690Z,0,0.165
2025-04-18T11:43:52.738Z,0,0.165
2025-04-18T11:43:54.786Z,0,0.163
2025-04-18T11:43:56.834Z,0,0.166
2025-04-18T11:43:58.882Z,0,0.168
2025-04-18T11:44:00.930Z,0,0.166
